"","Genus","Species"
"Otu5349",NA,NA
"Otu5350",NA,NA
"Otu5351",NA,NA
"Otu5352",NA,NA
"Otu5353",NA,NA
"Otu5354",NA,NA
"Otu5355",NA,NA
"Otu5356",NA,NA
"Otu5357",NA,NA
"Otu5359",NA,NA
"Otu5360",NA,NA
"Otu5361",NA,NA
"Otu5362",NA,NA
"Otu5363",NA,NA
"Otu5364",NA,NA
"Otu5367",NA,NA
"Otu5368",NA,NA
"Otu5372",NA,NA
"Otu5373",NA,NA
"Otu5374",NA,NA
"Otu5375",NA,NA
"Otu5376",NA,NA
"Otu5377",NA,NA
"Otu5378",NA,NA
"Otu5379",NA,NA
"Otu5380",NA,NA
"Otu5381",NA,NA
"Otu5382",NA,NA
"Otu5383",NA,NA
"Otu5384",NA,NA
"Otu5385",NA,NA
"Otu5386",NA,NA
"Otu5387",NA,NA
"Otu5388",NA,NA
"Otu5389",NA,NA
"Otu5390",NA,NA
"Otu5391",NA,NA
"Otu5392",NA,NA
"Otu5393",NA,NA
"Otu5394",NA,NA
"Otu5395",NA,NA
"Otu5396",NA,NA
"Otu5397",NA,NA
"Otu5398",NA,NA
"Otu5399",NA,NA
"Otu5400",NA,NA
"Otu5401",NA,NA
"Otu5402",NA,NA
"Otu5403",NA,NA
"Otu5404",NA,NA
"Otu5405",NA,NA
"Otu5406",NA,NA
"Otu5407",NA,NA
"Otu5408",NA,NA
"Otu5412",NA,NA
"Otu5413",NA,NA
"Otu5414",NA,NA
"Otu5416",NA,NA
"Otu5417",NA,NA
"Otu5418",NA,NA
"Otu5419",NA,NA
"Otu5420",NA,NA
"Otu5421",NA,NA
"Otu5422",NA,NA
"Otu5423",NA,NA
"Otu5424",NA,NA
"Otu5425",NA,NA
"Otu5426",NA,NA
"Otu5427",NA,NA
"Otu5428",NA,NA
"Otu5429",NA,NA
"Otu5430",NA,NA
"Otu5431",NA,NA
"Otu5432",NA,NA
"Otu5433",NA,NA
"Otu5434",NA,NA
"Otu5435",NA,NA
"Otu5436",NA,NA
"Otu5437",NA,NA
"Otu5438",NA,NA
"Otu5439",NA,NA
"Otu5440",NA,NA
"Otu5441",NA,NA
"Otu5442",NA,NA
"Otu5443",NA,NA
"Otu5444",NA,NA
"Otu5445",NA,NA
"Otu5446",NA,NA
"Otu5447",NA,NA
"Otu5448",NA,NA
"Otu5449",NA,NA
"Otu5450",NA,NA
"Otu5451",NA,NA
"Otu5452",NA,NA
"Otu5453",NA,NA
"Otu5454",NA,NA
"Otu5455",NA,NA
"Otu5456",NA,NA
"Otu5457","Brevundimonas","bacteroides/staleyi/variabilis"
"Otu5458",NA,NA
"Otu5459",NA,NA
"Otu5460",NA,NA
"Otu5461",NA,NA
"Otu5462",NA,NA
"Otu5464",NA,NA
"Otu5465",NA,NA
"Otu5466",NA,NA
"Otu5467",NA,NA
"Otu5468","Blautia","massiliensis"
"Otu5469",NA,NA
"Otu5470",NA,NA
"Otu5471",NA,NA
"Otu5472",NA,NA
"Otu5473",NA,NA
"Otu5474",NA,NA
"Otu5475",NA,NA
"Otu5476",NA,NA
"Otu5477",NA,NA
"Otu5478",NA,NA
"Otu5480",NA,NA
"Otu5481",NA,NA
"Otu5482",NA,NA
"Otu5483",NA,NA
"Otu5484",NA,NA
"Otu5485",NA,NA
"Otu5486",NA,NA
"Otu5487",NA,NA
"Otu5488",NA,NA
"Otu5489",NA,NA
"Otu5490",NA,NA
"Otu5491",NA,NA
"Otu5492",NA,NA
"Otu5493",NA,NA
"Otu5494",NA,NA
"Otu5495",NA,NA
"Otu5496",NA,NA
"Otu5497",NA,NA
"Otu5498",NA,NA
"Otu5499","Psychrobacter","alimentarius/aquimaris/faecalis/glacincola/muriicola/namhaensis/nivimaris/pacificensis/piscatorii/piscidermidis"
"Otu5500",NA,NA
"Otu5501",NA,NA
"Otu5502",NA,NA
"Otu5503",NA,NA
"Otu5504",NA,NA
"Otu5505",NA,NA
"Otu5506",NA,NA
"Otu5507",NA,NA
"Otu5508",NA,NA
"Otu5509",NA,NA
"Otu5510",NA,NA
"Otu5511",NA,NA
"Otu5512",NA,NA
"Otu5513",NA,NA
"Otu5514",NA,NA
"Otu5515",NA,NA
"Otu5516",NA,NA
"Otu5517",NA,NA
"Otu5518",NA,NA
"Otu5519",NA,NA
"Otu5521",NA,NA
"Otu5522",NA,NA
"Otu5523",NA,NA
"Otu5524",NA,NA
"Otu5525",NA,NA
"Otu5526",NA,NA
"Otu5527",NA,NA
"Otu5530",NA,NA
"Otu5531",NA,NA
"Otu5532",NA,NA
"Otu5533",NA,NA
"Otu5534",NA,NA
"Otu5535",NA,NA
"Otu5536",NA,NA
"Otu5537",NA,NA
"Otu5538",NA,NA
"Otu5539",NA,NA
"Otu5540",NA,NA
"Otu5541",NA,NA
"Otu5542",NA,NA
"Otu5543",NA,NA
"Otu5544",NA,NA
"Otu5545",NA,NA
"Otu5546",NA,NA
"Otu5549",NA,NA
"Otu5551",NA,NA
"Otu5552",NA,NA
"Otu5553",NA,NA
"Otu5554",NA,NA
"Otu5555",NA,NA
"Otu5557",NA,NA
"Otu5558",NA,NA
"Otu5559",NA,NA
"Otu5560",NA,NA
"Otu5561",NA,NA
"Otu5562",NA,NA
"Otu5563",NA,NA
"Otu5564",NA,NA
"Otu5565",NA,NA
"Otu5566",NA,NA
"Otu5567",NA,NA
"Otu5568",NA,NA
"Otu5569",NA,NA
"Otu5570",NA,NA
"Otu5571",NA,NA
"Otu5572",NA,NA
"Otu5573",NA,NA
"Otu5574",NA,NA
"Otu5575",NA,NA
"Otu5576",NA,NA
"Otu5577",NA,NA
"Otu5578",NA,NA
"Otu5579",NA,NA
"Otu5580",NA,NA
"Otu5581",NA,NA
"Otu5582",NA,NA
"Otu5583",NA,NA
"Otu5584",NA,NA
"Otu5585","Neisseria","cinerea/flavescens/lactamica/meningitidis/mucosa/perflava/subflava"
"Otu5586",NA,NA
"Otu5587",NA,NA
"Otu5588",NA,NA
"Otu5589",NA,NA
"Otu5590",NA,NA
"Otu5591",NA,NA
"Otu5592",NA,NA
"Otu5593","Blautia","hansenii/marasmi/producta"
"Otu5594",NA,NA
"Otu5595",NA,NA
"Otu5596",NA,NA
"Otu5597",NA,NA
"Otu5598",NA,NA
"Otu5599",NA,NA
"Otu5600",NA,NA
"Otu5601",NA,NA
"Otu5602",NA,NA
"Otu5603",NA,NA
"Otu5604",NA,NA
"Otu5607",NA,NA
"Otu5610",NA,NA
"Otu5611",NA,NA
"Otu5612",NA,NA
"Otu5613",NA,NA
"Otu5614",NA,NA
"Otu5615",NA,NA
"Otu5616",NA,NA
"Otu5617",NA,NA
"Otu5619",NA,NA
"Otu5620",NA,NA
"Otu5621",NA,NA
"Otu5622",NA,NA
"Otu5623",NA,NA
"Otu5624",NA,NA
"Otu5625",NA,NA
"Otu5626",NA,NA
"Otu5627",NA,NA
"Otu5628",NA,NA
"Otu5629",NA,NA
"Otu5630",NA,NA
"Otu5632",NA,NA
"Otu5633",NA,NA
"Otu5634",NA,NA
"Otu5635",NA,NA
"Otu5636",NA,NA
"Otu5637",NA,NA
"Otu5638",NA,NA
"Otu5639",NA,NA
"Otu5640",NA,NA
"Otu5641",NA,NA
"Otu5642",NA,NA
"Otu5643",NA,NA
"Otu5644",NA,NA
"Otu5645",NA,NA
"Otu5646",NA,NA
"Otu5647",NA,NA
"Otu5648",NA,NA
"Otu5649",NA,NA
"Otu5650",NA,NA
"Otu5651",NA,NA
"Otu5652",NA,NA
"Otu5653",NA,NA
"Otu5654",NA,NA
"Otu5655",NA,NA
"Otu5656",NA,NA
"Otu5658",NA,NA
"Otu5659",NA,NA
"Otu5660",NA,NA
"Otu5661",NA,NA
"Otu5663",NA,NA
"Otu5664",NA,NA
"Otu5665",NA,NA
"Otu5668",NA,NA
"Otu5669",NA,NA
"Otu5670",NA,NA
"Otu5671",NA,NA
"Otu5672",NA,NA
"Otu5673",NA,NA
"Otu5674",NA,NA
"Otu5675",NA,NA
"Otu5676",NA,NA
"Otu5677",NA,NA
"Otu5678",NA,NA
"Otu5679",NA,NA
"Otu5680",NA,NA
"Otu5681",NA,NA
"Otu5682",NA,NA
"Otu5683",NA,NA
"Otu5684",NA,NA
"Otu5685",NA,NA
"Otu5686",NA,NA
"Otu5687",NA,NA
"Otu5688","Brevundimonas","diminuta/naejangsanensis/vancanneytii"
"Otu5689","Brevundimonas","albigilva/nasdae/vesicularis"
"Otu5690",NA,NA
"Otu5691",NA,NA
"Otu5692",NA,NA
"Otu5693",NA,NA
"Otu5694",NA,NA
"Otu5695",NA,NA
"Otu5696",NA,NA
"Otu5697",NA,NA
"Otu5698",NA,NA
"Otu5700",NA,NA
"Otu5701",NA,NA
"Otu5702",NA,NA
"Otu5703",NA,NA
"Otu5704",NA,NA
"Otu5705",NA,NA
"Otu5706",NA,NA
"Otu5707",NA,NA
"Otu5708",NA,NA
"Otu5709",NA,NA
"Otu5710",NA,NA
"Otu5711",NA,NA
"Otu5712",NA,NA
"Otu5713",NA,NA
"Otu5714",NA,NA
"Otu5715",NA,NA
"Otu5716",NA,NA
"Otu5717",NA,NA
"Otu5718",NA,NA
"Otu5719",NA,NA
"Otu5720","Alicyclobacillus","acidocaldarius/sendaiensis"
"Otu5721",NA,NA
"Otu5723",NA,NA
"Otu5725",NA,NA
"Otu5726",NA,NA
"Otu5727",NA,NA
"Otu5728",NA,NA
"Otu5729",NA,NA
"Otu5730",NA,NA
"Otu5731",NA,NA
"Otu5732",NA,NA
"Otu5733",NA,NA
"Otu5735",NA,NA
"Otu5736",NA,NA
"Otu5738",NA,NA
"Otu5739",NA,NA
"Otu5740","Actinoplanes","auranticolor/missouriensis/nipponensis"
"Otu5741",NA,NA
"Otu5742",NA,NA
"Otu5743",NA,NA
"Otu5744",NA,NA
"Otu5745",NA,NA
"Otu5746",NA,NA
"Otu5747",NA,NA
"Otu5748",NA,NA
"Otu5749",NA,NA
"Otu5750",NA,NA
"Otu5751",NA,NA
"Otu5752",NA,NA
"Otu5753",NA,NA
"Otu5754",NA,NA
"Otu5755",NA,NA
"Otu5756",NA,NA
"Otu5757",NA,NA
"Otu5758",NA,NA
"Otu5759",NA,NA
"Otu5760",NA,NA
"Otu5761",NA,NA
"Otu5762",NA,NA
"Otu5763",NA,NA
"Otu5764",NA,NA
"Otu5765",NA,NA
"Otu5766",NA,NA
"Otu5767",NA,NA
"Otu5768",NA,NA
"Otu5769",NA,NA
"Otu5770",NA,NA
"Otu5771",NA,NA
"Otu5772",NA,NA
"Otu5773",NA,NA
"Otu5774",NA,NA
"Otu5775",NA,NA
"Otu5776",NA,NA
"Otu5777",NA,NA
"Otu5778",NA,NA
"Otu5779",NA,NA
"Otu5780",NA,NA
"Otu5781",NA,NA
"Otu5782",NA,NA
"Otu5783",NA,NA
"Otu5784",NA,NA
"Otu5785",NA,NA
"Otu5786",NA,NA
"Otu5787",NA,NA
"Otu5789",NA,NA
"Otu5790",NA,NA
"Otu5791",NA,NA
"Otu5792",NA,NA
"Otu5793",NA,NA
"Otu5794","Corynebacterium","lipophiloflavum"
"Otu5795",NA,NA
"Otu5796",NA,NA
"Otu5797","Geodermatophilus","brasiliensis/soli/taihuensis/terrae"
"Otu5798",NA,NA
"Otu5799",NA,NA
"Otu5800",NA,NA
"Otu5801",NA,NA
"Otu5802",NA,NA
"Otu5803",NA,NA
"Otu5804",NA,NA
"Otu5805",NA,NA
"Otu5807",NA,NA
"Otu5809",NA,NA
"Otu5811",NA,NA
"Otu5813",NA,NA
"Otu5814",NA,NA
"Otu5815",NA,NA
"Otu5816","Thalassotalea","loyana"
"Otu5817",NA,NA
"Otu5818",NA,NA
"Otu5819",NA,NA
"Otu5820",NA,NA
"Otu5821",NA,NA
"Otu5822",NA,NA
"Otu5823",NA,NA
"Otu5824",NA,NA
"Otu5825",NA,NA
"Otu5826","Prevotella","copri"
"Otu5827",NA,NA
"Otu5828",NA,NA
"Otu5829",NA,NA
"Otu5830",NA,NA
"Otu5831",NA,NA
"Otu5833",NA,NA
"Otu5834",NA,NA
"Otu5835",NA,NA
"Otu5836",NA,NA
"Otu5837",NA,NA
"Otu5838",NA,NA
"Otu5839",NA,NA
"Otu5840",NA,NA
"Otu5841",NA,NA
"Otu5842",NA,NA
"Otu5843",NA,NA
"Otu5844",NA,NA
"Otu5845",NA,NA
"Otu5846",NA,NA
"Otu5847",NA,NA
"Otu5848",NA,NA
"Otu5849",NA,NA
"Otu5850",NA,NA
"Otu5851",NA,NA
"Otu5852",NA,NA
"Otu5853",NA,NA
"Otu5854",NA,NA
"Otu5855",NA,NA
"Otu5856",NA,NA
"Otu5857",NA,NA
"Otu5859",NA,NA
"Otu5860",NA,NA
"Otu5861",NA,NA
"Otu5862",NA,NA
"Otu5864",NA,NA
"Otu5865",NA,NA
"Otu5866",NA,NA
"Otu5867",NA,NA
"Otu5868",NA,NA
"Otu5869",NA,NA
"Otu5870",NA,NA
"Otu5871","Salegentibacter","mishustinae/salarius/salinarum"
"Otu5872",NA,NA
"Otu5873",NA,NA
"Otu5874",NA,NA
"Otu5875",NA,NA
"Otu5877",NA,NA
"Otu5878",NA,NA
"Otu5879",NA,NA
"Otu5880",NA,NA
"Otu5881",NA,NA
"Otu5882",NA,NA
"Otu5883",NA,NA
"Otu5885",NA,NA
"Otu5886",NA,NA
"Otu5887",NA,NA
"Otu5888",NA,NA
"Otu5890",NA,NA
"Otu5891",NA,NA
"Otu5892",NA,NA
"Otu5893",NA,NA
"Otu5894",NA,NA
"Otu5895",NA,NA
"Otu5896",NA,NA
"Otu5898",NA,NA
"Otu5899",NA,NA
"Otu5900",NA,NA
"Otu5901",NA,NA
"Otu5902",NA,NA
"Otu5903",NA,NA
"Otu5904",NA,NA
"Otu5905",NA,NA
"Otu5906",NA,NA
"Otu5907",NA,NA
"Otu5908",NA,NA
"Otu5909",NA,NA
"Otu5910",NA,NA
"Otu5911",NA,NA
"Otu5912",NA,NA
"Otu5913",NA,NA
"Otu5914",NA,NA
"Otu5915",NA,NA
"Otu5916",NA,NA
"Otu5917",NA,NA
"Otu5918",NA,NA
"Otu5919",NA,NA
"Otu5920",NA,NA
"Otu5921",NA,NA
"Otu5922",NA,NA
"Otu5923",NA,NA
"Otu5924",NA,NA
"Otu5926",NA,NA
"Otu5927",NA,NA
"Otu5928",NA,NA
"Otu5929",NA,NA
"Otu5930",NA,NA
"Otu5931",NA,NA
"Otu5932",NA,NA
"Otu5933",NA,NA
"Otu5934",NA,NA
"Otu5935",NA,NA
"Otu5936",NA,NA
"Otu5937",NA,NA
"Otu5938",NA,NA
"Otu5941",NA,NA
"Otu5946",NA,NA
"Otu5947",NA,NA
"Otu5948",NA,NA
"Otu5949",NA,NA
"Otu5950",NA,NA
"Otu5951",NA,NA
"Otu5952",NA,NA
"Otu5953",NA,NA
"Otu5954",NA,NA
"Otu5955",NA,NA
"Otu5956",NA,NA
"Otu5957",NA,NA
"Otu5958",NA,NA
"Otu5959",NA,NA
"Otu5960",NA,NA
"Otu5961",NA,NA
"Otu5962",NA,NA
"Otu5963",NA,NA
"Otu5964",NA,NA
"Otu5965",NA,NA
"Otu5966",NA,NA
"Otu5968",NA,NA
"Otu5969",NA,NA
"Otu5970",NA,NA
"Otu5971",NA,NA
"Otu5972",NA,NA
"Otu5973",NA,NA
"Otu5974",NA,NA
"Otu5975",NA,NA
"Otu5976",NA,NA
"Otu5977",NA,NA
"Otu5978",NA,NA
"Otu5979",NA,NA
"Otu5980",NA,NA
"Otu5981",NA,NA
"Otu5982",NA,NA
"Otu5984",NA,NA
"Otu5986",NA,NA
"Otu5990",NA,NA
"Otu5991",NA,NA
"Otu5992",NA,NA
"Otu5994",NA,NA
"Otu5995",NA,NA
"Otu5996",NA,NA
"Otu5997",NA,NA
"Otu5998",NA,NA
"Otu5999",NA,NA
"Otu6000",NA,NA
"Otu6001",NA,NA
"Otu6002",NA,NA
"Otu6003",NA,NA
"Otu6004",NA,NA
"Otu6005",NA,NA
"Otu6006",NA,NA
"Otu6007",NA,NA
"Otu6008",NA,NA
"Otu6009",NA,NA
"Otu6010",NA,NA
"Otu6011",NA,NA
"Otu6012",NA,NA
"Otu6013",NA,NA
"Otu6014","Alloscardovia","omnicolens"
"Otu6015",NA,NA
"Otu6016",NA,NA
"Otu6017",NA,NA
"Otu6018","Corynebacterium","glucuronolyticum"
"Otu6019","Cellulosimicrobium","aquatile/cellulans/funkei/marinum/terreum"
"Otu6020","Actinomyces","graevenitzii"
"Otu6021",NA,NA
"Otu6022",NA,NA
"Otu6023","Cutibacterium","acnes/avidum"
"Otu6024",NA,NA
"Otu6025",NA,NA
"Otu6026",NA,NA
"Otu6027",NA,NA
"Otu6028",NA,NA
"Otu6029",NA,NA
"Otu6030",NA,NA
"Otu6031",NA,NA
"Otu6032",NA,NA
"Otu6033",NA,NA
"Otu6034",NA,NA
"Otu6035",NA,NA
"Otu6036",NA,NA
"Otu6037",NA,NA
"Otu6038",NA,NA
"Otu6039",NA,NA
"Otu6040",NA,NA
"Otu6043",NA,NA
"Otu6044",NA,NA
"Otu6045",NA,NA
"Otu6048",NA,NA
"Otu6049",NA,NA
"Otu6050",NA,NA
"Otu6051",NA,NA
"Otu6052",NA,NA
"Otu6053",NA,NA
"Otu6054",NA,NA
"Otu6055",NA,NA
"Otu6056",NA,NA
"Otu6057",NA,NA
"Otu6058",NA,NA
"Otu6059",NA,NA
"Otu6060",NA,NA
"Otu6061",NA,NA
"Otu6062",NA,NA
"Otu6063",NA,NA
"Otu6064",NA,NA
"Otu6065",NA,NA
"Otu6066",NA,NA
"Otu6067",NA,NA
"Otu6068",NA,NA
"Otu6069",NA,NA
"Otu6070",NA,NA
"Otu6071",NA,NA
"Otu6072",NA,NA
"Otu6073",NA,NA
"Otu6074",NA,NA
"Otu6075",NA,NA
"Otu6076",NA,NA
"Otu6077",NA,NA
"Otu6078",NA,NA
"Otu6079",NA,NA
"Otu6080",NA,NA
"Otu6081",NA,NA
"Otu6082",NA,NA
"Otu6083",NA,NA
"Otu6084",NA,NA
"Otu6085",NA,NA
"Otu6086",NA,NA
"Otu6087",NA,NA
"Otu6088",NA,NA
"Otu6089",NA,NA
"Otu6090",NA,NA
"Otu6092",NA,NA
"Otu6093",NA,NA
"Otu6094",NA,NA
"Otu6095",NA,NA
"Otu6096",NA,NA
"Otu6097",NA,NA
"Otu6098",NA,NA
"Otu6099",NA,NA
"Otu6100",NA,NA
"Otu6101",NA,NA
"Otu6102",NA,NA
"Otu6103",NA,NA
"Otu6104",NA,NA
"Otu6105",NA,NA
"Otu6106",NA,NA
"Otu6108",NA,NA
"Otu6109",NA,NA
"Otu6110",NA,NA
"Otu6111",NA,NA
"Otu6112",NA,NA
"Otu6113",NA,NA
"Otu6114",NA,NA
"Otu6115",NA,NA
"Otu6116",NA,NA
"Otu6117",NA,NA
"Otu6118",NA,NA
"Otu6119",NA,NA
"Otu6120",NA,NA
"Otu6121",NA,NA
"Otu6122",NA,NA
"Otu6123",NA,NA
"Otu6124",NA,NA
"Otu6125",NA,NA
"Otu6126",NA,NA
"Otu6127",NA,NA
"Otu6128",NA,NA
"Otu6129",NA,NA
"Otu6130",NA,NA
"Otu6131",NA,NA
"Otu6132",NA,NA
"Otu6133",NA,NA
"Otu6135",NA,NA
"Otu6136",NA,NA
"Otu6137",NA,NA
"Otu6138",NA,NA
"Otu6139",NA,NA
"Otu6140",NA,NA
"Otu6141",NA,NA
"Otu6142",NA,NA
"Otu6143",NA,NA
"Otu6144",NA,NA
"Otu6145",NA,NA
"Otu6146",NA,NA
"Otu6147",NA,NA
"Otu6148",NA,NA
"Otu6149",NA,NA
"Otu6150",NA,NA
"Otu6151",NA,NA
"Otu6152",NA,NA
"Otu6153",NA,NA
"Otu6154",NA,NA
"Otu6155",NA,NA
"Otu6156",NA,NA
"Otu6157",NA,NA
"Otu6158",NA,NA
"Otu6159",NA,NA
"Otu6160",NA,NA
"Otu6161",NA,NA
"Otu6162",NA,NA
"Otu6163",NA,NA
"Otu6164",NA,NA
"Otu6165",NA,NA
"Otu6166",NA,NA
"Otu6167",NA,NA
"Otu6168",NA,NA
"Otu6169",NA,NA
"Otu6170",NA,NA
"Otu6171",NA,NA
"Otu6172",NA,NA
"Otu6173",NA,NA
"Otu6174",NA,NA
"Otu6175",NA,NA
"Otu6176",NA,NA
"Otu6177",NA,NA
"Otu6178",NA,NA
"Otu6179",NA,NA
"Otu6180",NA,NA
"Otu6181",NA,NA
"Otu6182",NA,NA
"Otu6183",NA,NA
"Otu6184",NA,NA
"Otu6189",NA,NA
"Otu6190",NA,NA
"Otu6191",NA,NA
"Otu6192",NA,NA
"Otu6193",NA,NA
"Otu6194",NA,NA
"Otu6195",NA,NA
"Otu6196",NA,NA
"Otu6197",NA,NA
"Otu6198",NA,NA
"Otu6199",NA,NA
"Otu6200",NA,NA
"Otu6201",NA,NA
"Otu6202",NA,NA
"Otu6203",NA,NA
"Otu6204",NA,NA
"Otu6206",NA,NA
"Otu6207",NA,NA
"Otu6208",NA,NA
"Otu6209",NA,NA
"Otu6210",NA,NA
"Otu6211",NA,NA
"Otu6212",NA,NA
"Otu6213",NA,NA
"Otu6214",NA,NA
"Otu6215",NA,NA
"Otu6216",NA,NA
"Otu6217",NA,NA
"Otu6218",NA,NA
"Otu6219",NA,NA
"Otu6220",NA,NA
"Otu6221",NA,NA
"Otu6223",NA,NA
"Otu6227",NA,NA
"Otu6228",NA,NA
"Otu6229",NA,NA
"Otu6230",NA,NA
"Otu6231",NA,NA
"Otu6232",NA,NA
"Otu6233",NA,NA
"Otu6234",NA,NA
"Otu6236",NA,NA
"Otu6237",NA,NA
"Otu6238",NA,NA
"Otu6239",NA,NA
"Otu6240",NA,NA
"Otu6241",NA,NA
"Otu6242",NA,NA
"Otu6243",NA,NA
"Otu6244",NA,NA
"Otu6245",NA,NA
"Otu6246",NA,NA
"Otu6247",NA,NA
"Otu6248",NA,NA
"Otu6249",NA,NA
"Otu6250",NA,NA
"Otu6251",NA,NA
"Otu6252",NA,NA
"Otu6253",NA,NA
"Otu6254",NA,NA
"Otu6255",NA,NA
"Otu6256",NA,NA
"Otu6257",NA,NA
"Otu6258",NA,NA
"Otu6259",NA,NA
"Otu6260","Lactobacillus","delbrueckii"
"Otu6261",NA,NA
"Otu6262",NA,NA
"Otu6263",NA,NA
"Otu6264",NA,NA
"Otu6265",NA,NA
"Otu6266",NA,NA
"Otu6267",NA,NA
"Otu6268",NA,NA
"Otu6269",NA,NA
"Otu6271",NA,NA
"Otu6272",NA,NA
"Otu6273",NA,NA
"Otu6274",NA,NA
"Otu6275",NA,NA
"Otu6276",NA,NA
"Otu6277",NA,NA
"Otu6278",NA,NA
"Otu6279",NA,NA
"Otu6281",NA,NA
"Otu6282",NA,NA
"Otu6283",NA,NA
"Otu6284",NA,NA
"Otu6285",NA,NA
"Otu6286",NA,NA
"Otu6287",NA,NA
"Otu6288",NA,NA
"Otu6289",NA,NA
"Otu6290",NA,NA
"Otu6291",NA,NA
"Otu6292",NA,NA
"Otu6295",NA,NA
"Otu6296",NA,NA
"Otu6298",NA,NA
"Otu6299",NA,NA
"Otu6300",NA,NA
"Otu6301",NA,NA
"Otu6302",NA,NA
"Otu6303",NA,NA
"Otu6304",NA,NA
"Otu6305",NA,NA
"Otu6306",NA,NA
"Otu6308",NA,NA
"Otu6309",NA,NA
"Otu6311",NA,NA
"Otu6312",NA,NA
"Otu6313",NA,NA
"Otu6314",NA,NA
"Otu6315",NA,NA
"Otu6316",NA,NA
"Otu6317",NA,NA
"Otu6318",NA,NA
"Otu6319",NA,NA
"Otu6320",NA,NA
"Otu6321",NA,NA
"Otu6322",NA,NA
"Otu6323",NA,NA
"Otu6324",NA,NA
"Otu6325",NA,NA
"Otu6326",NA,NA
"Otu6327",NA,NA
"Otu6328",NA,NA
"Otu6329",NA,NA
"Otu6330",NA,NA
"Otu6331",NA,NA
"Otu6332",NA,NA
"Otu6333",NA,NA
"Otu6334",NA,NA
"Otu6335",NA,NA
"Otu6336",NA,NA
"Otu6337",NA,NA
"Otu6338",NA,NA
"Otu6339",NA,NA
"Otu6340",NA,NA
"Otu6341",NA,NA
"Otu6342",NA,NA
"Otu6343",NA,NA
"Otu6344",NA,NA
"Otu6345",NA,NA
"Otu6346",NA,NA
"Otu6347",NA,NA
"Otu6348",NA,NA
"Otu6349",NA,NA
"Otu6350",NA,NA
"Otu6351",NA,NA
"Otu6352",NA,NA
"Otu6353",NA,NA
"Otu6354",NA,NA
"Otu6355",NA,NA
"Otu6356",NA,NA
"Otu6357",NA,NA
"Otu6358",NA,NA
"Otu6359",NA,NA
"Otu6360",NA,NA
"Otu6361",NA,NA
"Otu6362",NA,NA
"Otu6363",NA,NA
"Otu6364",NA,NA
"Otu6365",NA,NA
"Otu6366",NA,NA
"Otu6367",NA,NA
"Otu6368",NA,NA
"Otu6370",NA,NA
"Otu6371",NA,NA
"Otu6372",NA,NA
"Otu6374",NA,NA
"Otu6375",NA,NA
"Otu6376",NA,NA
"Otu6377",NA,NA
"Otu6378",NA,NA
"Otu6379",NA,NA
"Otu6380",NA,NA
"Otu6381",NA,NA
"Otu6382",NA,NA
"Otu6383",NA,NA
"Otu6384",NA,NA
"Otu6385",NA,NA
"Otu6386",NA,NA
"Otu6387",NA,NA
"Otu6388",NA,NA
"Otu6389",NA,NA
"Otu6393",NA,NA
"Otu6394",NA,NA
"Otu6395",NA,NA
"Otu6396",NA,NA
"Otu6397",NA,NA
"Otu6398",NA,NA
"Otu6399",NA,NA
"Otu6400",NA,NA
"Otu6402",NA,NA
"Otu6403",NA,NA
"Otu6404",NA,NA
"Otu6405",NA,NA
"Otu6406",NA,NA
"Otu6407",NA,NA
"Otu6408",NA,NA
"Otu6409",NA,NA
"Otu6410",NA,NA
"Otu6411",NA,NA
"Otu6412",NA,NA
"Otu6413",NA,NA
"Otu6414",NA,NA
"Otu6415",NA,NA
"Otu6416",NA,NA
"Otu6417",NA,NA
"Otu6419",NA,NA
"Otu6420",NA,NA
"Otu6421",NA,NA
"Otu6422",NA,NA
"Otu6423",NA,NA
"Otu6424",NA,NA
"Otu6425",NA,NA
"Otu6426",NA,NA
"Otu6427",NA,NA
"Otu6429",NA,NA
"Otu6435",NA,NA
"Otu6437",NA,NA
"Otu6438",NA,NA
"Otu6439",NA,NA
"Otu6440",NA,NA
"Otu6441",NA,NA
"Otu6442",NA,NA
"Otu6443",NA,NA
"Otu6444",NA,NA
"Otu6445",NA,NA
"Otu6446",NA,NA
"Otu6447",NA,NA
"Otu6448",NA,NA
"Otu6449",NA,NA
"Otu6450",NA,NA
"Otu6451",NA,NA
"Otu6453",NA,NA
"Otu6454",NA,NA
"Otu6455",NA,NA
"Otu6456",NA,NA
"Otu6457",NA,NA
"Otu6458",NA,NA
"Otu6459",NA,NA
"Otu6460",NA,NA
"Otu6464",NA,NA
"Otu6465",NA,NA
"Otu6466",NA,NA
"Otu6467",NA,NA
"Otu6468",NA,NA
"Otu6471",NA,NA
"Otu6472",NA,NA
"Otu6475",NA,NA
"Otu6477",NA,NA
"Otu6478",NA,NA
"Otu6479",NA,NA
"Otu6480",NA,NA
"Otu6481",NA,NA
"Otu6482",NA,NA
"Otu6483",NA,NA
"Otu6484",NA,NA
"Otu6485",NA,NA
"Otu6486",NA,NA
"Otu6487",NA,NA
"Otu6488",NA,NA
"Otu6489",NA,NA
"Otu6490",NA,NA
"Otu6491",NA,NA
"Otu6492",NA,NA
"Otu6493",NA,NA
"Otu6494",NA,NA
"Otu6495",NA,NA
"Otu6496",NA,NA
"Otu6497",NA,NA
"Otu6498",NA,NA
"Otu6499",NA,NA
"Otu6500",NA,NA
"Otu6501","Bacillus","niacini"
"Otu6502","Negativicoccus","succinicivorans"
