OTU,Size,Domain,Phylum,Class,Order,Family,Genus
Otu00267,1370,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae_unclassified
Otu00268,1273,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified
Otu00270,1591,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cytophagales_unclassified,Cytophagales_unclassified
Otu00272,1366,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified
Otu00273,1987,Bacteria,Proteobacteria,Gammaproteobacteria,Francisellales,Francisellaceae,Allofrancisella
Otu00274,1090,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Nitrincolaceae,Marinobacterium
Otu00275,1400,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified
Otu00276,1391,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,DEV007,DEV007_ge
Otu00277,1365,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pirellulaceae_unclassified
Otu00278,1373,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Roseibacillus
Otu00279,1525,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified
Otu00280,1335,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Portibacter
Otu00281,1400,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Labrenzia
Otu00282,2627,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
Otu00283,1340,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified
Otu00284,1351,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified
Otu00285,1355,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996_marine_group
Otu00286,1290,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrionaceae_unclassified
Otu00287,1328,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Rubritaleaceae_unclassified
Otu00289,1123,Bacteria,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10
Otu00290,1282,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Blastopirellula
Otu00291,1233,Bacteria,Proteobacteria,Alphaproteobacteria,uncultured,uncultured_fa,uncultured_ge
Otu00292,1355,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,Planctomicrobium
Otu00293,1262,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Roseibacillus
Otu00295,1123,Archaea,Thaumarchaeota,Nitrososphaeria,Nitrosopumilales,Nitrosopumilaceae,Candidatus_Nitrosopumilus
Otu00296,1265,Bacteria,Planctomycetes,Phycisphaerae,Phycisphaerales,Phycisphaeraceae,Algisphaera
Otu00297,1216,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured
Otu00298,1107,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Portibacter
Otu00299,1198,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidia_unclassified,Bacteroidia_unclassified,Bacteroidia_unclassified
Otu00300,1214,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,Aestuariicella
Otu00301,1227,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,P3OB-42,P3OB-42_ge
Otu00302,1195,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pir4_lineage
Otu00303,1267,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodovibrionales,Kiloniellaceae,Tistlia
Otu00305,1197,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae_unclassified
Otu00307,1324,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia
Otu00308,949,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified
Otu00309,1239,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aquimarina
Otu00310,2029,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Amoebophilaceae,Candidatus_Amoebophilus
Otu00311,1263,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodovibrionales,Kiloniellaceae,Kiloniellaceae_unclassified
Otu00313,1110,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Blastopirellula
Otu00314,871,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified
Otu00315,1252,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pir4_lineage
Otu00316,1368,Bacteria,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10
Otu00317,1281,Bacteria,Cyanobacteria,Oxyphotobacteria,Oxyphotobacteria_unclassified,Oxyphotobacteria_unclassified,Oxyphotobacteria_unclassified
Otu00320,1136,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Cyclobacteriaceae_unclassified
Otu00321,1061,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Saprospiraceae_unclassified
Otu00323,1105,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified
Otu00324,1029,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Stappiaceae_unclassified
Otu00325,1026,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Lewinella
Otu00326,1175,Bacteria,Acidobacteria,Holophagae,Acanthopleuribacterales,Acanthopleuribacteraceae,Acanthopleuribacter
Otu00328,1113,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Ekhidna
Otu00329,1144,Bacteria,Proteobacteria,Gammaproteobacteria,SZB50,SZB50_fa,SZB50_ge
Otu00330,1109,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriales_unclassified,Flavobacteriales_unclassified
Otu00331,977,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pir4_lineage
Otu00332,1185,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Saprospiraceae_unclassified
Otu00333,1089,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,DEV007,DEV007_ge
Otu00334,947,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidia_unclassified,Bacteroidia_unclassified,Bacteroidia_unclassified
Otu00335,1091,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified
Otu00336,1072,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,uncultured
Otu00337,1059,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
Otu00338,1064,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Dokdonia
Otu00340,1012,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodovibrionales,Kiloniellaceae,uncultured
Otu00341,1100,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Amoebophilaceae,uncultured
Otu00342,1045,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,Planctomicrobium
Otu00343,1072,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodovibrionales,Rhodovibrionales_unclassified,Rhodovibrionales_unclassified
Otu00344,872,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Saprospiraceae_unclassified
Otu00345,749,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Portibacter
Otu00346,1022,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Lewinella
Otu00347,953,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured
Otu00348,941,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
Otu00349,981,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonadaceae_unclassified
Otu00350,912,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified
Otu00351,908,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Cyclobacteriaceae_unclassified
Otu00352,974,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Photobacterium
Otu00353,986,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Rhodopirellula
Otu00354,1030,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified
Otu00355,1071,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified
Otu00356,307,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillaceae_unclassified
Otu00357,985,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Cyclobacteriaceae_unclassified
Otu00358,905,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Ekhidna
Otu00359,1048,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia
Otu00360,943,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Unknown_Family,uncultured
Otu00361,1021,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Aureisphaera
Otu00362,983,Bacteria,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10
Otu00363,991,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia
Otu00365,873,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified
Otu00366,1028,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
Otu00367,971,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae_unclassified
Otu00369,1116,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Portibacter
Otu00370,1126,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia
Otu00371,912,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Halieaceae_unclassified
Otu00373,916,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified,Alphaproteobacteria_unclassified
Otu00374,917,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Fulvivirga
Otu00375,918,Bacteria,Proteobacteria,Alphaproteobacteria,Parvibaculales,PS1_clade,PS1_clade_ge
Otu00376,953,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified
Otu00377,894,Bacteria,Cyanobacteria,Oxyphotobacteria,Thermosynechococcales,Thermosynechococcales_unclassified,Thermosynechococcales_unclassified
Otu00378,872,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Fabibacter
Otu00379,855,Bacteria,Acidobacteria,Holophagae,Acanthopleuribacterales,Acanthopleuribacteraceae,Acanthopleuribacter
Otu00380,1090,Bacteria,Proteobacteria,Gammaproteobacteria,Vibrionales,Vibrionaceae,Vibrio
Otu00381,921,Bacteria,Cyanobacteria,Oxyphotobacteria,Thermosynechococcales,Acaryochloridaceae,Acaryochloris_MBIC11017
Otu00382,996,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Haloferula
Otu00383,894,Bacteria,Planctomycetes,OM190,OM190_or,OM190_fa,OM190_ge
Otu00384,989,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Nannocystaceae_unclassified
Otu00385,923,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidia_unclassified,Bacteroidia_unclassified,Bacteroidia_unclassified
Otu00386,977,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thiothrix
Otu00387,929,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Halieaceae_unclassified
Otu00388,855,Bacteria,Acidobacteria,Thermoanaerobaculia,Thermoanaerobaculales,Thermoanaerobaculaceae,Subgroup_10
Otu00389,832,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Parvularculaceae,Parvularculaceae_unclassified
Otu00391,961,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Portibacter
Otu00392,1006,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,DEV007,DEV007_ge
Otu00393,780,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
Otu00394,809,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,uncultured
Otu00395,830,Bacteria,Chloroflexi,Anaerolineae,SBR1031,A4b,A4b_ge
Otu00396,836,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Marinoscillum
Otu00398,831,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,uncultured
Otu00399,868,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas
Otu00400,860,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
Otu00401,861,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,OM60(NOR5)_clade
Otu00402,891,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodovibrionales,Kiloniellaceae,Kiloniellaceae_unclassified
Otu00403,817,Bacteria,Acidobacteria,Holophagae,Acanthopleuribacterales,Acanthopleuribacteraceae,Acanthopleuribacter
Otu00404,850,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Saccharospirillaceae,Reinekea
Otu00405,798,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified
Otu00406,962,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324_clade(Marine_group_B),SAR324_clade(Marine_group_B)_fa,SAR324_clade(Marine_group_B)_ge
Otu00408,816,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified
Otu00409,915,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
Otu00410,841,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Hyphomonadaceae,Hyphomonadaceae_unclassified
Otu00411,933,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae_unclassified
Otu00412,850,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified
Otu00413,853,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Devosiaceae,Devosiaceae_unclassified
Otu00414,828,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae_unclassified
Otu00416,873,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Crocinitomicaceae,uncultured
Otu00417,828,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Pirellulaceae_unclassified
Otu00418,814,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingomonadaceae_unclassified
Otu00421,795,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia
Otu00422,788,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified
Otu00425,880,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Parvularculaceae,Parvularculaceae_unclassified
Otu00426,884,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadales_unclassified,Alteromonadales_unclassified
Otu00427,762,Bacteria,Proteobacteria,Alphaproteobacteria,Kordiimonadales,uncultured,uncultured_ge
Otu00428,808,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Colwelliaceae_unclassified
Otu00429,859,Bacteria,Chloroflexi,Anaerolineae,Anaerolineae_unclassified,Anaerolineae_unclassified,Anaerolineae_unclassified
Otu00430,777,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
Otu00431,841,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Haloferula
Otu00432,772,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified
Otu00433,792,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionales_unclassified,Cellvibrionales_unclassified
Otu00434,905,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified
Otu00435,769,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacteriaceae_unclassified
Otu00436,1333,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Stappiaceae,Pseudovibrio
Otu00437,712,Bacteria,Planctomycetes,Planctomycetacia,Pirellulales,Pirellulaceae,Bythopirellula
Otu00438,497,Bacteria,Proteobacteria,Gammaproteobacteria,Francisellales,Francisellaceae,Francisellaceae_ge
Otu00439,595,Eukaryota,Ciliophora,Intramacronucleata,Litostomatea,Haptoria,Chaenea
Otu00440,810,Bacteria,Proteobacteria,Gammaproteobacteria,Steroidobacterales,Woeseiaceae,Woeseia
Otu00441,754,Bacteria,Proteobacteria,Gammaproteobacteria,KI89A_clade,KI89A_clade_fa,KI89A_clade_ge
Otu00442,774,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Parvularculaceae,uncultured
Otu00443,890,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Amoebophilaceae,Candidatus_Amoebophilus
Otu00444,701,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales_unclassified,Rhizobiales_unclassified
Otu00445,775,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,uncultured
Otu00446,765,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Tenacibaculum
Otu00447,772,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,P3OB-42,P3OB-42_ge
Otu00448,822,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified
Otu00449,799,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Colwelliaceae,Thalassotalea
Otu00450,698,Bacteria,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified,Bacteria_unclassified
Otu00451,743,Bacteria,Cyanobacteria,Oxyphotobacteria,Eurycoccales,Eurycoccales_Incertae_Sedis,Synechococcus_PCC-7336
Otu00452,746,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified
Otu00453,736,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified
Otu00454,714,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionaceae,uncultured
Otu00456,696,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified
Otu00457,785,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Saprospiraceae,Saprospiraceae_unclassified
Otu00459,702,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Halieaceae,Halioglobus
Otu00460,743,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Rubinisphaeraceae,Planctomicrobium
Otu00461,672,Bacteria,Acidobacteria,Holophagae,Acanthopleuribacterales,Acanthopleuribacteraceae,Acanthopleuribacter
Otu00463,697,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacteraceae_unclassified
Otu00464,737,Bacteria,Actinobacteria,Acidimicrobiia,Microtrichales,Microtrichaceae,Sva0996_marine_group
Otu00465,769,Bacteria,Proteobacteria,Gammaproteobacteria,Thiohalorhabdales,Thiohalorhabdaceae,uncultured
Otu00466,670,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Fabibacter
Otu00467,718,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cyclobacteriaceae,Fulvivirga
Otu00468,645,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified
Otu00469,627,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified,Gammaproteobacteria_unclassified
Otu00470,818,Bacteria,Bacteroidetes,Bacteroidia,Cytophagales,Cytophagales_unclassified,Cytophagales_unclassified
Otu00471,268,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Halomonadaceae,Halomonas
Otu00472,688,Bacteria,Calditrichaeota,Calditrichia,Calditrichales,Calditrichaceae,Calditrichaceae_unclassified
Otu00473,768,Bacteria,Planctomycetes,Planctomycetacia,Planctomycetales,Gimesiaceae,uncultured
Otu00474,668,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Pseudohongiellaceae,Pseudohongiella
Otu00475,612,Bacteria,Chloroflexi,Anaerolineae,Ardenticatenales,uncultured,uncultured_ge
Otu00476,694,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Marivita
Otu00477,671,Bacteria,Proteobacteria,Gammaproteobacteria,KI89A_clade,KI89A_clade_fa,KI89A_clade_ge
Otu00479,713,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Cellvibrionales_unclassified,Cellvibrionales_unclassified
